title,author,publisher,publication_date,discount,price,url,canbuy
財務自由的講堂：財務報表是投資的偉大航道,黃國華,先覺,2012-10-31,9.0,324,https://www.books.com.tw/products/0010562280?loc=P_0005_036,False
用對熱血，人生就定位：小宇宙世代成就自我的12個關鍵,林奇伯,先覺,2012-05-31,9.0,261,https://www.books.com.tw/products/0010545348?loc=P_0005_037,False
台灣必須廢核的10個理由,劉黎兒,先覺,2011-11-30,9.0,261,https://www.books.com.tw/products/0010524988?loc=P_0005_038,True
我們經不起一次核災：政府不回答，也不希望你知道的52件事,劉黎兒,先覺,2011-10-31,9.0,225,https://www.books.com.tw/products/0010521945?loc=P_0005_039,True
80萬公里的熱情：釣竿科學家與花東農民的故事,閻驊,先覺,2011-07-28,9.0,261,https://www.books.com.tw/products/0010512272?loc=P_0005_040,True
美元圈套：全球經濟大逆轉，如何創富與避險,王伯達,先覺,2011-06-30,9.0,270,https://www.books.com.tw/products/0010508984?loc=P_0005_041,False
罪行,費迪南．馮．席拉赫,先覺,2011-06-30,9.0,225,https://www.books.com.tw/products/0010509001?loc=P_0005_042,True
世界地圖就是你的財富版圖：掌握國際觀，獲利更可觀,劉必榮、林志昊,先覺,2011-05-31,79.0,237,https://www.books.com.tw/products/0010506104?loc=P_0005_043,True
富人不說，卻默默在做的33件事,延埈赫,先覺,2011-01-25,9.0,234,https://www.books.com.tw/products/0010494225?loc=P_0005_044,True
民國100年大泡沫：財富即將重分配，央行沒告訴你的真相,王伯達,先覺,2010-09-30,9.0,243,https://www.books.com.tw/products/0010481046?loc=P_0005_045,False
世界真的變了!——10個你必須知道的未來,劉必榮,先覺,2009-10-29,9.0,288,https://www.books.com.tw/products/0010450936?loc=P_0005_046,False
這樣算帳，小本經營一定成功——看故事搞懂七大賺錢關鍵,薛兆亨會計師、徐林寬會計師,先覺,2009-02-27,9.0,234,https://www.books.com.tw/products/0010427177?loc=P_0005_047,False
創意心靈：美學與創意經濟的起手式,李仁芳,先覺,2008-10-30,9.0,252,https://www.books.com.tw/products/0010417771?loc=P_0005_048,True
國際觀的第一本書——看世界的方法,劉必榮,先覺,2008-08-29,9.0,324,https://www.books.com.tw/products/0010412411?loc=P_0005_049,False
新世紀談判全攻略,劉必榮,先覺,2006-12-25,9.0,225,https://www.books.com.tw/products/0010350531?loc=P_0005_050,False
